|character|text|type|character_clean|gender
1851|BOND|Come here. You shoot. I'll cook.|speech|BOND|M
1852||She thinks he's nuts, but squeezes next to him. Handing her the gun:|stage direction||
1853|BOND|Aim that way.|speech|BOND|M
1854||"Sidney scowls - as Bond moves off-camera - when suddenly, BULLET HITS
RIP UP THE DOOR FRAME. She jumps, TERRIFIED.
Bond looks at her from the PHOTO-COPYING MACHINE, where he is YANKING
OUT the TONER CARTRIDGE. He offers a simple piece of advice:"|stage direction||
1855|BOND|Shoot back!|speech|BOND|M
1856||Sidney frowns... Turns... And as she LETS THE GUN RIP, we cut to:|stage direction||
1857||INT. STAIRWELL - (ON THE OTHER SIDE OF THE BUILDING) -|location||
1858||"Stamper, running up steps with the guard. They exit into:
A SHORT SERVICE HALLWAY - 71ST. FLOOR -
They rush though it, bursting through a door into:
THE ELEVATOR BANK HALLWAY -
Stamper and the Guard start hunting Bond.
RETURN ON SIDNEY (HALLWAY/KITCHEN) -
As she continues to exchange fire with the guards...
BOND, (having broken the toner cartridge open,) is DUMPING THE TONER
in a coffee can. He reaches for a BOX of sugar"|stage direction||
1859|BOND|One second -|speech|BOND|M
1860||"And (with GUNFIRE SFX over,) Bond sweeps the BROKEN DISH into the
can, and drops his Q LIGHTER in the mix.
He moves to Sidney, in the doorway. Kneels. In-between shots:"|stage direction||
1861|BOND|"... How did you get into marine
salvage?"|speech|BOND|M
1862||(gun burst, then)|location||
1863|SIDNEY|My father left me the business.|speech|SIDNEY|F
1864||"Bond glances at his watch, timing the bomb. The guards shoot; she
shoots back, then explains:"|stage direction||
1865|SIDNEY|"I used to be a divorce lawyer in New
York City."|speech|SIDNEY|F
1866||Bond nods, continuing to look at his watch. Glances at her:|stage direction||
1867|BOND|Not a lot of difference.|speech|BOND|M
1868|SIDNEY|What do you mean?|speech|SIDNEY|F
1869||Bond reaches forward to toss the coffee can -|stage direction||
1870|BOND|"Either way, you're taking the goods
from dead hulks."|speech|BOND|M
1871||"He tosses the can, and PULLS HER BACKWARDS, covering her.
NEW ANGLE - THE HALLWAY -
The GUARDS spring from the door, rushing forward to storm Bond's
position - just as the COFFEE CAN rolls towards them, and EXPLODES.
RETURN ON BOND AND SIDNEY IN THE KITCHEN -"|stage direction||
1872|BOND|Let's go -|speech|BOND|M
1873||"Taking the gun, the two of them start for the door when -
NEW ANGLE - OPPOSITE END OF THE HALLWAY - CORNER -
Stamper and the GUARD have arrived at the corner, BLASTING.
RETURN ON BOND AND SIDNEY IN THE KITCHEN -"|stage direction||
1874|BOND|Damn!|speech|BOND|M
1875||"Swiftly, Bond grabs a JUG of CLEANER from under the sink, moves to
the door, and ROLLS IT DOWN THE HALL in Stamper's direction.
STAMPER AND THE GUARD - (HALLWAY CORNER) -
Anticipate a bomb. They move back.
BOND AND SIDNEY (INT. KITCHEN) -"|stage direction||
1876|SIDNEY|What the hell does that do?|speech|SIDNEY|F
1877|BOND|Cleans dirt. Let's go.|speech|BOND|M
1878||INT. HALLWAY -|location||
1879||"Bond and Sidney BREAK for the STAIRCASE DOOR. (Where the first Guards
were shooting at them from.) TWISTING AROUND, Bond lets a BURST go
in Stamper's direction, as he stoops to scoop up one of the dead
guards' MAC-l0's.
INSERT - BOND'S BULLETS RIP UP THE JUG OF CLEANER.
BOND AND SIDNEY ESCAPE FROM THE HALLWAY -
STAMPER -
Cowers, waiting for the jug to blow up... Then realizes:"|stage direction||
1880|STAMPER|It's a trick! After him.|speech|STAMPER|M
1881||(into his radio, on the run)|location||
1882|STAMPER|They're in the south stairwell!|speech|STAMPER|M
1883||HARMSWAY, IN THE SECURITY CENTER -|stage direction||
1884|HARMSWAY|Get more men up there!|speech|HARMSWAY|M
1885||INT. STAIRWELL - LANDING -|location||
1886|SIDNEY|Down?|speech|SIDNEY|F
1887||Bond leans over the railing. Sees GUARDS coming UP. SHOOTS.|stage direction||
1888|BOND|Up.|speech|BOND|M
1889||They go up about three stairs, and Sidney sees GUARDS descending.|stage direction||
1890|SIDNEY|Down?|speech|SIDNEY|F
1891||(shoots, then)|location||
1892|BOND|Up.|speech|BOND|M
1893||Bond and Sidney bound up the stairs through a METAL DOOR, just as -|stage direction||
1894||INT. HALLWAY -|location||
1895||Stamper and the Guard bound down the hallway, heading for the door.|stage direction||
1896||INT. SECURITY CENTER -|location||
1897||Harmsway smiles, watching Bond on a monitor:|stage direction||
1898|HARMSWAY|... And so much for that.|speech|HARMSWAY|M
1899||(into radio)|location||
1900|HARMSWAY|They're on the 72nd floor set-back.|speech|HARMSWAY|M
1901||(explains to the guards)|location||
1902|HARMSWAY|Nowhere to go.|speech|HARMSWAY|M
1903||EXT. 72ND FLOOR - TERRACE SETBACK - TWILIGHT -|location||
1904||"It's magic hour as Bond and Sidney rush out onto the setback. Bond
sees a WINDOW WASHER'S RIG. And although Sidney asks -"|stage direction||
1905|SIDNEY|Now what?|speech|SIDNEY|F
1906||"Bond's first concern is to make sure Stamper can't get them. Amidst
a pile of CONSTRUCTION EQUIPMENT, he spots a PNEUMATIC NAIL GUN. He
grabs it, and -
BANG. BANG. BANG. He fires 3 NAILS through the door into the frame."|stage direction||
1907|BOND|That should buy us some time.|speech|BOND|M
1908||"Now, Bond moves to the WINDOW WASHER'S RIG - a two-man bucket-like
scaffold ON TRACKS, with TWO LEATHER SAFETY HARNESSES inside, and a
LARGE CABLE SPOOL/MOTOR that stays on the roof.
Approaching it, Bond looks over the side:
BOND'S POV - LOOKING DOWN FROM 72ND FLOOR -
Twenty stories below is the sky bridge. 50 stories below that, the
ground. It's a long, long, way down.
RETURN ON BOND - AT THE WINDOW WASHER'S RIG - TERRACE SET-BACK -"|stage direction||
1909|BOND|Help me move this.|speech|BOND|M
1910||INT. STAIRWELL -|location||
1911||"Darting up the few steps, Stamper and Guards arrive at the door. He
tries to open it. Won't budge."|stage direction||
1912|GUARD|I'll call for a battering ram -|speech|GUARD|M
1913|STAMPER|No. Get the fire ax.|speech|STAMPER|M
1914||"One of the guards grabs it from inside a FIRE CABINET. He hands the
AX to Stamper, who takes the first SWING AT THE DOOR.
RETURN ON BOND - TERRACE SET-BACK - EXT. 72ND FLOOR - TWILIGHT -
Bond is positioning the window washer rig. He explains:"|stage direction||
1915|BOND|"We'll go down close to the sky bridge.
We may be able to swing over and use it
for cover."|speech|BOND|M
1916||As Bond climbs into the bucket, Sidney peers over the side.|stage direction||
1917|SIDNEY|No way. I sail. I do not fly.|speech|SIDNEY|F
1918||BANG! Behind them, Stamper's AX HAS JUST PENETRATED THE DOOR.|stage direction||
1919|BOND|"... Sometimes, you just have to take
the plunge."|speech|BOND|M
1920||"Bond yanks her in, flips switches on the control pod, and starts
down, as fast as they can go."|stage direction||
1921||EXT. HARMSWAY TOWERS - AERIAL -|location||
1922||Bond and Sidney descend. Tiny specs against the sunset.|stage direction||
1923||INT. STAIRCASE -|location||
1924||Stamper gives the last few chops to the door. He kicks it open.|stage direction||
1925||EXT. TERRACE SET-BACK - 72ND FLOOR -|location||
1926||"Stamper and the guards rush to the ledge.
BOND AND SIDNEY - DESCENDING ON THE RIG - 60TH FLOOR -
Bond, looking up - for Stamper - and down - to check their progress."|stage direction||
1927|SIDNEY|"All I know is one thing: If we get
out of here alive, that gold is mine."|speech|SIDNEY|F
1928||(beat)|location||
1929|SIDNEY|I've earned it.|speech|SIDNEY|F
1930||Looking upward, Bond SEES STAMPER peering over the rail. BOND FIRES.|stage direction||
1931|BOND|One thing at a time.|speech|BOND|M
1932||EXT. TERRACE SET-BACK - TWILIGHT -|location||
1933||"Stamper jumps back from the ledge, enraged. Ax in hand, he moves to
the WINDOW WASHING RIG'S MACHINERY -
And takes a roundhouse swing at the UNSPOOLING CABLE - but instead of
cutting it, the ax BOUNCES OFF, and the RIG SLIDES ON ITS TRACKS.
THE RIG - (STILL DESCENDING) -
Swings! Sidney SCREAMS - almost falling out. Bond grabs her. They
are now 5 STORIES DIRECTLY ABOVE THE SKY BRIDGE, swaying like a giant
pendulum - although still descending.
RETURN ON STAMPER - TERRACE SET-BACK - 72ND FLOOR - TWILIGHT -
Having failed at the cable, Stamper goes at the PULLEY feeding it.
He swings. Swings again. With each blow, the pulley shaft weakens.
BOND AND SIDNEY - (WINDOW WASHER'S RIG) -
Dropping in VIOLENT SPURTS - just trying to stay in the damn bucket.
STAMPER - WIELDING THE AX -
Finally, the pulley shaft SHATTERS. THE CABLE GRINDS TO A HALT.
BOND AND SIDNEY -
are stopped about 20 feet above the sky bridge."|stage direction||
1934||(panicked, anxious, fast)|location||
1935|SIDNEY|"What now? And don't give me some
movie cliché like 'trust me.'"|speech|SIDNEY|F
1936||(what the hell)|location||
1937|BOND|Trust me.|speech|BOND|M
1938||And with this, he turns, and SHOOTS OUT the adjacent WINDOW.|stage direction||
1939|BOND|Let's go -|speech|BOND|M
1940||"But as he starts to climb out - SIDNEY SCREAMS! THE CABLE SUDDENLY
DROPS THEM 10 FEET LOWER, BELOW THE WINDOW.
THE TERRACE SET-BACK -
Stamper whacks away at the side of the cable drum. It's coming loose
from its moorings.
BOND AND SIDNEY -
look down at the curved glass top of the sky bridge - facing what
(she thinks) is certain death:"|stage direction||
1941|SIDNEY|We're going to bounce off that thing!|speech|SIDNEY|F
1942||"Bond looks up - assuming they have only seconds left before Stamper
cuts the cable. HE GRABS HER:"|stage direction||
1943|BOND|Hold on!|speech|BOND|M
1944||"TERRACE SET-BACK - 72ND FLOOR - TWILIGHT -
Stamper takes a final swing at the cable drum. With a GREAT CLAT-
TERING SOUND it SNAPS FREE OF THE MOORINGS, smashes into the wall,
and the whole mechanism CAREENS OVER THE SIDE OF THE BUILDING.
THE WINDOW WASHER'S RIG -
Bond and Sidney feel the cable give way. They start to free-fall.
BOND - FIRES HIS MACHINE PISTOL at the glass top of the sky bridge.
THE BULLETS SHATTER THE GLASS -
BOND AND SIDNEY CRASH THROUGH, INTO -"|stage direction||
1945||INT. 50TH FLOOR SKY BRIDGE -|location||
1946||"Landing on the deck of the bridge. Bond rolls to his feet as -
Fifty stories of cable from above is falling onto the deck. Bond
yanks Sidney to the side of the building, just as THE CABLE DRUM,
PULLEY, AND THE REST OF THE MECHANICS CRASH ON THE WALK-WAY.
72ND FLOOR TERRACE SET-BACK -
Looking down, Stamper flips open his radio."|stage direction||
1947||(over radio)|location||
1948|STAMPER|"They're on the bridge. Seal off the
50th floor!"|speech|STAMPER|M
1949||INT. SECURITY CENTER -|location||
1950||(looking at the monitors)|location||
1951|HARMSWAY|I should have hired this man.|speech|HARMSWAY|M
1952||(to his guards)|location||
1953|HARMSWAY|Get somebody up there!|speech|HARMSWAY|M
1954||INT. SKY BRIDGE - TWILIGHT -|location||
1955||Bond is moving to the window washer rig debris.|stage direction||
1956|SIDNEY|What about the elevators?|speech|SIDNEY|F
1957||"He steps to the side of the bridge, and looks at the railings: Four
inch pipe. Bond begins to work feverishly:"|stage direction||
1958|BOND|We tried that already. Remember?|speech|BOND|M
1959||Bond picks up the cable and the leather harnesses.|stage direction||
1960|SIDNEY|"You know, this is as much your fault
as it is mine."|speech|SIDNEY|F
1961||Bond is slipping the cable around the railing pipe. One loop.|stage direction||
1962|BOND|Sidney, we don't have time for this -|speech|BOND|M
1963||He pulls on the loop to test it. Good enough. Makes a second loop.|stage direction||
1964|SIDNEY|Sure! Just when I want to talk -|speech|SIDNEY|F
1965||(beat)|location||
1966|SIDNEY|Not that I would have believed you -|speech|SIDNEY|F
1967||Bond tests the second loop. He's satisfied. Turns to her:|stage direction||
1968|BOND|"Put your back to the railing. Sit up
on it."|speech|BOND|M
1969||(doing it)|location||
1970|SIDNEY|Are you listening to me?|speech|SIDNEY|F
1971|BOND|"Put your arms around my neck. Lock
your legs around my waist."|speech|BOND|M
1972|SIDNEY|... We have time for that?|speech|SIDNEY|F
1973||"Just then, GUARDS APPEAR OUT OF FAR ELEVATOR DOOR. Running, THEY
SHOOT. BOND FIRES A BURST BACK as - A NEW ROUND OF BULLET HITS
BEGINS TO RAIN DOWN ON THEM FROM ABOVE.
BOND LOOKS UP: Stamper has commandeered a second window washer's
rig, and is descending, FIRING AT THEM.
Bond looks at Sidney -"|stage direction||
1974|BOND|Sometimes you just have to -|speech|BOND|M
1975|SIDNEY|Don't say it.|speech|SIDNEY|F
1976||"She locks her arms and legs around him, he snaps the leather harness
around her waist, and they roll over the railing Amidst gunfire."|stage direction||
1977||EXT. HARMSWAY TOWERS - TWILIGHT|location||
1978||"Bond and Sidney fall from the bridge - 50 stories up.
They go down,
And down,
And down -
RETURN ON THE RAILING - (INT. SKY BRIDGE) -
The cable looped around the railing is slowing their descent; the
PAINT ON THE RAILING IS BURNING OFF, and the STEEL itself is STARTING
TO SMOKE from the friction.
BOND AND SIDNEY - DROPPING -
Dropping -
And Dropping.
Looking to the ground, Bond sees the PRESS ROOM OBSERVATION BALCONY
coming up fast from below. It looks like they're going to get
splattered on the tile floor, when -
RETURN ON THE RAILING - SKY BRIDGE -
The cable comes to the end of its run! It DRAGS THE SPOOL, THE
BUCKET, and all the other MECHANICS to the side of the bridge,
SMASHING AGAINST THE WALL, JAMMING AGAINST THE RAILING."|stage direction||
1979||EXT. THE PRESS ROOM OBSERVATION BALCONY - TWILIGHT -|location||
1980||"Bond and Sidney jerk to a halt. They're swinging about five feet
from the balcony. There's a pause..."|stage direction||
1981|SIDNEY|Is this - like - a normal day for you?|speech|SIDNEY|F
1982|BOND|It's a lousy job, but -|speech|BOND|M
1983||(reaching for the balcony)|location||
1984|BOND|"The only reason I stay is for the
health benefits."|speech|BOND|M
1985||Bond PULLS THEM OVER TO THE BALCONY.|stage direction||
1986||INT. SKY BRIDGE - TWILIGHT -|location||
1987||"Stamper lands on bridge. He unbuckles his harness, runs to railing,
looks down and sees SIDNEY AND BOND climbing out onto the balcony,
going for the PRESS ROOM DOOR."|stage direction||
1988||(into his radio)|location||
1989|STAMPER|"They're heading for the press room.
Stop them!"|speech|STAMPER|M
1990||INT. PRESS ROOM -|location||
1991||"Bond and Sidney enter at the top of the metal stairs Bond came down
earlier to meet Harmsway.
The Presses are running full blast; the noise is deafening.
At the ""start"" end of the presses - where the paper is fed in - Bond
sees a GIANT ROLL OF NEWSPRINT on a CRANE, about to be loaded.
Directly beyond this is the door to the elevator/wash-up room where
Bond and Harmsway exited earlier. -
Coming out of that DOOR, Bond sees THREE GUARDS in Harmsway Blazers
carrying guns.
BOND shoots the HOOK on the CRANE CARRYING THE NEWSPRINT ROLL.
It CRASHES TO THE GROUND, rolling backwards on the guards. As they
start scrambling around it -
Bond and Sidney race down the stairs, turning in the opposite direc-
tion (toward the finishing end of the press, near the garage...)
They encounter a GORILLA-SIZED PRESSMAN, with an oversized crowbar.
Bond and the Pressman square off. Bond tries to get around him. The
man lifts his crowbar to smash Bond with it. Bond tries to block the
descending crowbar with his gun - but the crowbar snaps it in half.
Bond and the Pressman engage in a short, furious fight - throwing
each other against the side of the press...
Which ends when Bond finally gets the upper hand for a second, and
pushes the man back, into a pile of INK DRUMS. Momentarily stunned,
Bond forces the man's head into an OPEN INK DRUM -
And as he comes up, COVERED WITH INK, gasping for air, Sidney bops
him on the head with the crowbar.
Now, Bond and Sidney take off, toward the garage/exit -
But one of the Guards (from the crashing roll of newsprint) darts out
from between the banks of the printing press, tripping Bond.
Bond stumbles, face down - then spins over, kicking up at the Guard
as he comes to finish Bond off.
The Guard stumbles backward -
Crashing against a NEWSPAPER BALING MACHINE. (A large machine that
wraps steel or plastic bands around bundles of papers for delivery.)
Rushing the man, Bond struggles with him - and manages to FLIP the
BALING SWITCH - literally tying the man up. The only problem is that
as Bond turns -
The LAST GUARD has Sidney in a choke-hold; he's aiming a gun at Bond.
Seemingly at once, (1) Sidney bites the Guard's forearm, (2) Bond
ducks, (3) the Guard shoots wildly, (4) the gun drops, and (5) -
Bond rushes the man, KNOCKING HIM BACKWARDS INTO THE PRINTING PRESS,
pulling Sidney away at the last moment.
The Guard is sucked up in the press rollers, and...
The pages running through the newsprint web suddenly turn BRIGHT RED."|stage direction||
1992|BOND|He was bad news.|speech|BOND|M
1993||"Spotting more Guards coming down the far staircase, Bond grabs Sidney
and the gun, and runs to the NEWSPAPER DELIVERY CHUTE."|stage direction||
1994|BOND|Down there!|speech|BOND|M
1995||They jump into it, sliding down, and around an ALUMINUM CHUTE into:|stage direction||
1996||INT. GARAGE - HARMSWAY TOWERS.|location||
1997||"Bond and Sidney come out near a TROLLEY stacked with newspapers.
Hearts pounding - having left the pressroom's deafening noise -
they're ready for almost anything, except what they HEAR:
The SOUND OF ONE MAN APPLAUDING. A polite, almost bored clapping."|stage direction||
1998|HARMSWAY (O.S.)|"Vert, very, good Mr. Bond. Outstanding
performance."|speech|HARMSWAY|M
1999||"Harmsway is standing with TEN GUARDS, shoulder to shoulder, in a
straight line, all HOLDING WEAPONS on Sidney and Bond."|stage direction||
2000|HARMSWAY (continuing)|"I'm the certain the British taxpayers
would be impressed by your efforts.
Don't you agree?"|speech|HARMSWAY|M
2001|BOND|"I think they'd rather know who stole
their gold."|speech|BOND|M
2002||Harmsway can't help his ego:|stage direction||
2003||(chuckles)|location||
2004|HARMSWAY|"Why, I did, of course. It's on the
Sea Dolphin II, twenty miles outside
of Hong Kong... Not that it will do
either of you any good to know."|speech|HARMSWAY|M
2005||(beat)|location||
2006|HARMSWAY|"Now both of you: Stand up. And toss
the gun out, Mr. Bond."|speech|HARMSWAY|M
2007||"Bond SLIDES THE GUN several feet in front of him... And THROWS A LOOK
TO HIS CAR, noting THE GUARDS ARE LINED UP DIRECTLY IN ITS PATH.
Bond begins to scheme."|stage direction||
2008|SIDNEY|"Uncle Elliot: How could you do this
to me?"|speech|SIDNEY|F
2009||Bond sneaks his hand in his pocket.|stage direction||
2010|HARMSWAY|"Oh, please, Sidney. There's a
hundred billion dollars at stake."|speech|HARMSWAY|M
2011||(beat)|location||
2012|HARMSWAY|"Besides, I never really liked your
father that much. He cheated at cards."|speech|HARMSWAY|M
2013||Bond has removed the CAR REMOTE CONTROL. He palms it.|stage direction||
2014|BOND|"Are your guards really going to kill
a helpless girl?"|speech|BOND|M
2015|HARMSWAY|"My guards are from South Africa, Mr.
Bond. This is their chance to get even
with the formerly 'Great' Britain."|speech|HARMSWAY|M
2016||(beat)|location||
2017|HARMSWAY|"Now both of you. Put your hands on
your heads, and step forward."|speech|HARMSWAY|M
2018||"Holding the remote control, Bond puts his hands on his head. He's
manipulating the control into the right position to use it."|stage direction||
2019||(trying to buy time)|location||
2020|BOND|"What did you do, Harmsway? Make some
deal with the Chinese government for
the gold?.. Was the radioactive
uranium I found in Venice part of it?"|speech|BOND|M
2021||He finally has the remote control in the right position.|stage direction||
2022|HARMSWAY|"Questions, questions, Mr. Bond...
Which I'm afraid I've neither the
time, nor the inclination to answer."|speech|HARMSWAY|M
2023||(to the guards)|location||
2024|HARMSWAY|Take them out to the jungle and -|speech|HARMSWAY|M
2025||"Suddenly, BOND'S CAR ENGINE STARTS WITH A ROAR. The GUARDS TURN, in
shock TOWARDS THE CAR, as:
BOND retrieves the gun he slid out, and pulls Sidney behind the
newspaper trolley, while -
THE CAR BEGINS TO MOVE, sending the guards scrambling.
BOND takes his position with Sidney."|stage direction||
2026|BOND|"I forgot to mention: The job comes
with a car."|speech|BOND|M
2027||007 begins shooting, as -|stage direction||
2028|HARMSWAY|Kill it! Shoot the damn thing -|speech|HARMSWAY|M
2029||"THE GUARDS START BLASTING THE EMPTY MOVING CAR. They manage to shoot
out the headlights, while -
BOND is having trouble coordinating driving and shooting at the same
time. As bullets rip up the newspapers in front of them -"|stage direction||
2030|BOND|Here. You shoot. I'll drive.|speech|BOND|M
2031|SIDNEY|"...You know, that's another reason
you're probably not in a successful
relationship."|speech|SIDNEY|F
2032|BOND|Another reason??? Did I miss something???|speech|BOND|M
2033||(taking the gun)|location||
2034|SIDNEY|You insist on calling all the shots.|speech|SIDNEY|F
2035||(beat)|location||
2036|SIDNEY|And by the way: I am not a helpless girl.|speech|SIDNEY|F
2037||Bond eyes her for one split second. Points at the guards:|stage direction||
2038|BOND|Aim that way.|speech|BOND|M
2039||"Sidney starts to shoot as -
THE GUARDS continue to blast away at the car... But:
THE WINDOWS DON'T SHATTER.
THE ARMOR-PLATED SIDE-PANELS ONLY DENT WITH BULLET HITS...
THE TIRES DON'T GO FLAT.
There's chaos; a cacophony of voices and wild gunfire as BOND STEERS
THE CAR TO THEIR POSITION, where the door opens automatically."|stage direction||
2040|BOND|Ready? Now!|speech|BOND|M
2041||The two of them make a break for the car, DIVING INSIDE.|stage direction||
2042||INT. BOND'S CAR - MOVING - GARAGE -|location||
2043||"- Bond guns the engine, slams the transmission into gear. Burning
rubber, GUARDS bounce off the front fenders.
THE GUARDS -
Continue to shoot at the car.
OTHER GUARDS -
Run for the HUM-VEES. Hop in and chase."|stage direction||
2044||INT. BOND'S CAR - (MOVING) -|location||
2045||Bond flips open a hidden control panel. Flips a switch.|stage direction||
2046||EXT. BACK OF BOND'S CAR - (MOVING) -|location||
2047||The TAIL-LIGHTS DROP DOWN and MACHINE GUNS start to fire.|stage direction||
2048||INT. BOND'S CAR - (MOVING) -|location||
2049||"Bond glances at the REARVIEW MIRROR. Sees the HUM-VEES. Presses
another switch -
CLOSE ON BOND'S EXHAUST PIPE -
Whoosh! A MISSILE blasts out, trailing smoke as it hones in on -
THE FIRST HUM-VEE.
BOOM! It's decimated.
ANGLE ON HARMSWAY - ON HIS RADIO -"|stage direction||
2050|HARMSWAY|"Seal the garage! Cut the power!
He's got no headlamps!"|speech|HARMSWAY|M
2051||INT. GARAGE - FIRST TURN -|location||
2052||As the car screeches around a corner, the overhead lights go out.|stage direction||
2053||INT. BOND'S CAR -|location||
2054||"Bond flips down the visor: A THERMAL IMAGING DISPLAY drops down.
INSERT ""HEADS UP"" IMAGING DISPLAY -
It looks just like the jet fighter videos from the Gulf War."|stage direction||
2055||INT. GARAGE - SECOND TURN - UP RAMP -|location||
2056||"Bond's car roars around a second turn, with sparks flying as it
scrapes the walls. AHEAD, a MASSIVE ONE-PIECE DOOR is FOLDING DOWN
FROM THE CEILING. A city street beyond."|stage direction||
2057||INT. BOND'S CAR - MOVING -|location||
2058|SIDNEY|We're not going to make it!|speech|SIDNEY|F
2059||"Bond flips down a control panel from the RADIO. A DIGITAL DISPLAY
begins to run through a set of numbers. Bond explains:"|stage direction||
2060|BOND|"If it's radio controlled, it'll break
the code."|speech|BOND|M
2061|SIDNEY|If not?|speech|SIDNEY|F
2062||(pointing to a button)|location||
2063|BOND|We blast through.|speech|BOND|M
2064||"THE CAR APPROACHES THE CLOSING DOOR AT HIGH SPEED -
BOND SEES THEY'RE NOT GOING TO MAKE IT. HE PUNCHES THE MISSILE BUTTON.
TWO MISSILES ROAR OUT FROM THE FRONT OF THE CAR -
THEY EXPLODE AGAINST THE CLOSING DOOR - TO NO EFFECT.
BOND'S CAR GETS CLOSER AND CLOSER -
SIDNEY SCREAMS! BOND BRACES, AND -
BOOM! CRASH! SILENCE. BLACK. After a moment, we HEAR THE SOUND OF
FOOTSTEPS ON CEMENT."|stage direction||
2065||INT. GARAGE -|location||
2066||"The lights come on. The car is a twisted wreck, smashed against the
wall. Bond and Sidney are slumped forward, unconscious.
Harmsway KNOCKS TWICE ON THE GARAGE DOOR, to demonstrate:"|stage direction||
2067|HARMSWAY|- Built to withstand a nuclear blast.|speech|HARMSWAY|M
2068||(to Stamper, checking|location||
2069||Bond's pulse)|unknown||
2070|HARMSWAY|Are they alive?|speech|HARMSWAY|M
2071|STAMPER|Yes. Shall we kill them?|speech|STAMPER|M
2072|HARMSWAY|"No. I have a better idea. In fact,
Mr. Bond may have actually improved
my original plan."|speech|HARMSWAY|M
2073||(beat)|location||
2074|HARMSWAY|"Bring them both to Hong Kong. And
Make sure he has nothing else up his
sleeve."|speech|HARMSWAY|M
2075||DISSOLVE TO:|stage direction||
2076||EXT. ABERDEEN HARBOR - HONG KONG - MORNING -|location||
2077||"It is early morning in this strange harbor - a place where floating
restaurant rise out of the fog; where an old Chinese man wearing an
LA Laker's jersey practices tai-chi on the bow of an ancient junk;
where sampans cut through the chop filled with ducks, computer boxes
and women dressed in Chanel 1996, and Beijing 1256... While the
captains of these small water-taxis chatter away on cell-phones.
At the end of the harbor, dominating this scene, the CAMERA FINDS:
THE FIVE SMOKESTACKS OF THE ABERDEEN HARBOR NUCLEAR POWER PLANT.
Panning down this massive dockside facility, the image changes to:
THE SAME SCENE ON A 5"" PORTABLE VIDEO MONITOR -
With one important difference: There's an HNN logo in lower corner."|stage direction||
2078|ASIAN MALE NEWS REPORTER (VO)|"As part of our continuing report on
terrorism, we're outside Hong Kong's
Aberdeen Harbor nuclear power plant..."|speech|ASIAN MALE NEWS REPORTER|?
2079||"NEW ANGLE (EXT. POWER PLANT, FRONT ENTRANCE, WATERSIDE) -
Two VIDEO CAMERAMEN are shooting an ASIAN HNN REPORTER interviewing a
middle-aged CHINESE MAN. We don't see the reporter's face; from the
""over the shoulder"" news angle, he's WEARING A HAT.
(There's also HNN BELL JETRANGER HELICOPTER on the ground, and a
seemingly empty HNN BOAT moored to a nearby pier.)"|stage direction||
2080|ASIAN MALE NEWS REPORTER (cont'd)|"- Interviewing Mr. David Chin, senior
engineer in charge of security."|speech|ASIAN MALE NEWS REPORTER|?
2081||(beat)|location||
2082|ASIAN MALE NEWS REPORTER (cont'd)|"Tell me, Mr. Chin: How safe is this
plant from a terrorist attack?"|speech|ASIAN MALE NEWS REPORTER|?
2083||He holds out a MICROPHONE to Chin.|stage direction||
2084|CHIN|"Totally secure. Without codes, you'd
need a missile to blast through the
front door; you normally can't even get
this close (to the plant) without a full
security clearance."|speech|CHIN|M
2085|ASIAN MALE NEWS REPORTER|"...Could you say that a little closer
to the microphone?"|speech|ASIAN MALE NEWS REPORTER|?
2086||He pushes the microphone closer to Chin's face:|stage direction||
2087|CHIN|Of course. You'd need -|speech|CHIN|M
2088||"Suddenly, A PUFF OF WHITE SMOKE EMERGES FROM THE MICROPHONE... And
CHIN COLLAPSES. The HNN reporter TAKES OFF HIS HAT: IT'S YUNG."|stage direction||
2089||(to the guards)|location||
2090|YUNG|Now!|speech|YUNG|M
2091||"At once, the two cameramen turn: One AIMS his shoulder-mounted video
camera at a SURVEILLANCE CAMERA; the other aims at the FRONT DOOR.
BOOM! ROCKETS shoot out from their lenses, destroying both."|stage direction||
2092|YUNG|Let's go!|speech|YUNG|M
2093||"As Yung and the cameramen rush forward -
ANGLE ON THE HNN BOAT -
Harmsway emerges from the boat accompanied by two men carrying a box
of equipment. He calls back to TWO MEN who have appeared on deck:"|stage direction||
2094|HARMSWAY|Get the machine in the water!|speech|HARMSWAY|M
2095||"They begin using a hoist to lift one of the ""worms"" from a hold.
(This one looks like an open-mouthed torpedo, with an antenna on top,
and no flexible tubing attached.)"|stage direction||
2096||INT. HALLWAY/RECEPTION - POWER PLANT -|location||
2097||Yung and the cameramen turn a corner to the reception/security area:|stage direction||
2098|POWER PLANT GUARD|What happened out there?|speech|POWER PLANT GUARD|?
2099|YUNG|A generator blew. Nothing to worry about.|speech|YUNG|M
2100||(beat)|location||
2101|YUNG|"But I need one last shot of you. Why
don't you stand by the alarm?"|speech|YUNG|M
2102|POWER PLANT GUARD|No problem.|speech|POWER PLANT GUARD|?
2103||"The guard stands, and smiles, posing for the video camera... And Yung
pulls a pistol from his pocket and shoots him."|stage direction||
2104||(to the cameramen)|location||
2105|YUNG|Up the stairs!|speech|YUNG|M
2106||"They follow Yung up a set of stairs leading to the reactor control
room. Meanwhile, back at the HNN boat:"|stage direction||
2107||INT. CABIN - HNN BOAT|location||
