|text|type
982|"Waiting for her are an extraordinary group of people, all of whom we met or glimpsed briefly at the garden party. Bianca is talking to ERICA, a red-haired female dwarf. A proud, barefoot AMERICAN INDIAN WOMAN in fringed doeskin is talking to a muscular, young BLACK MAN in a cashmere suit with lots of gold and diamond jewelry. NIGEL is sulking in the bar, his face covered with tannisroot ointment.
Selena enters with the Elderly Man in the banker pinstripe. They all form a circle in the centre of the room."|stage direction
983|SELENA|unknown
984|Let us begin. I invoke the rule of seven.|location
985|"OTHERS IN UNISON
The Circle is complete."|stage direction
986|"You better have a pretty good explanation for
this, Selena."|stage direction
987|"We are in great danger. A being has come to Earth
with powers far beyond those of anyone member of
the Craft."|stage direction
988|But Superman has been away.|stage direction
989|"It is not Superman I speak of, but his cousin Kara. She
knows we exist.."|stage direction
990|Then she must be destroyed.|stage direction
991|How did she find out about us?|stage direction
992|"That is unimportant. Now that she knows, she will
become curious and learn more. When she learns
we plan to restore the ancient religion of this planet
and avenge the centuries of persecution---she will
try to stop us."|stage direction
993|We must destroy her first.|stage direction
994|"But how can we destroy her?
SELENA"|stage direction
995|By the Rite of Ultimate Power. One person must|location
996|"volunteer  to take on the combined power of us all.
Nigel stands up and points an accusing finger at Selena.
NIGEL
You! You want to take our power for yourself!
Selena reacts calmly, speaking in low, modulated tones, as if to an overstimulated child."|stage direction
997|SELENA|unknown
998|Nige1, you know the one who takes on Ultimate|location
999|"Power must sacrifice the last sparks of her own spirit.
Selena takes hold of a golden chain hanging around her neck and draws out a little glass vial attached to it. Inside the glass vial a tiny spark glows brightly."|stage direction
1000|"SELENA
(continuing)"|unknown
1001|Which of you is willing to make that sacrifice?|location
1002|NIGEL|unknown
1003|You would! You revealed our existence so you could|location
1004|have all of our power.|stage direction
1005|"Maybe you'd like to get rid of this Supergirl yourself,
Nigel?"|stage direction
1006|"Why get rid of her at al1? You've used the Coffer
of Shadow too much.  It is beginning to rule your heart."|stage direction
1007|"Nonsense.
Nigel pulls aside the heavy veil covering her mirror.
FOR AN INSTANT SELENA SEES HER REFLECTION IN THE MIRROR. BEHIND HER LOOMS THE DARK, EVIL PRESENCE, INVISIBLE TO THE OTHERS IN THE ROOM, AND MUCH LARGER THAN WHEN SHE GLIMPSED IT AT HER GARDEN PARTY.
Then Bianca leaps to the mirror and pulls the veil back across it. Bianca stands challenging Nigel, daring him to try again. Selena looks at the gargoyle-shaped Coffer of Shadow, sitting beside her hearth. It too seems much larger than when we last saw it at the hospital. Selena wonders for a beat if maybe Nigel is right. Can the Shadow be ruling her?
BIANCA
Enough quibbling. Let us vote.
They all draw their sacred white-handled knives out of concealment in their clothing. Nigel defiantly places his on the floor with its blade pointing inward. Then one by one, the others put down their knives with the blades pointing outward. They all look at Nigel. His shoulders sag with dejection."|stage direction
1008|SELENA|unknown
1009|I invoke the rule of seven. Do you agree?|location
1010|"Nigel speaks with the voice of someone pronouncing his own death sentence.
NIGEL
I have no choice.
His knife turns by itself on the floor until its blade points outward. Everyone joins hands in the circle. A fire springs to life on the hearth. Someone starts to chant in a strange ancient tongue. Slowly the heavy, opulent living room begins to change: the carpet becomes the floor of an ancient stone temple with dark brown stains splattered across its massive granite blocks, the walls start to melt away. Outside the windows the dark night is replaced by hot, brutal sunlight pounding down on an endless desert stretching away to the horizon.
The house completely dissolves and is replaced by monumental stone ruins. The smoky fire crackles and sends its dark plumes boiling skyward. The only thing remaining of Selena's house is the hearth and the Coffer of Shadow. Selena stands up And walks out of the centre of the circle toward the Coffer. She opens the lid. She pulls the glass vial off the golden chain
around her neck and drops it into the Coffer.
CUT TO:"|stage direction
1011|EXT. TROPICAL BEACH. DAY|location
1012|Ethan wanders along the beach with Supergirl, holding hands. She stops to pick up a seashell. Ethan clutches his head as if he has a sudden violent headache, moans, and collapses on the sand. Supergirl kneels beside him.|stage direction
1013|SUPERGIRL|unknown
1014|Ethan, what IS wrong?|location
1015|Ethan opens his eyes and looks at her. He speaks in a voice of bleak despair.|stage direction
1016|ETHAN|unknown
1017|She said it wouldn't last.|location
1018|SUPERGIRL|stage direction
1019|What wouldn't last? What's the matter with you?|location
1020|Ethan sits up, wincing like someone with a bad hangover.|stage direction
1021|ETHAN|unknown
1022|I don't love you any more.|location
1023|"SUPERGIRL
Just like that?"|stage direction
1024|"Like turning off a light.
He struggles to his feet and stands there unsteadily."|stage direction
1025|ETHAN|unknown
1026|I feel awful. All that romantic garbage. All that|location
1027|"mushy talk.
He lurches off into the undergrowth, toward the interior of the island. She plunges into the vegetation keeping pace with him.
SUPERGIRL
Where are you going?
ETHAN
Away. From you."|stage direction
1028|"But why?
ETHAN"|stage direction
1029|Because you remind me of all the dumb things I said.|location
1030|SUPERGIRL|unknown
1031|I sort of like what you said.|location
1032|ETHAN|unknown
1033|That makes it worse.|location
1034|SUPERGIRL|unknown
1035|But I don't understand.|location
1036|He stops and stares at her for a moment.|stage direction
1037|ETHAN|unknown
1038|Of course you don't. We're from two different|location
1039|"worlds, remember?
He stalks off into the jungle, leaving her behind, hurt and bewildered.
CUT TO:"|stage direction
1040|INT. SELENA'S LIVING ROOM/PAGAN TEMPLE. NIGHT|location
1041|"A barbaric ritual. Selena's companions sway and gyrate to the sound of gongs and drums. The floor is covered with a red mist. In the middle of a column of fire a figure like Selena seems to float. The ritual reaches its climax and everything pauses for a moment of sti11ness.
Selena steps forth from the column of fire. She is clothed in a shimmering garment---white with flashing highlights of rainbow iridescence. The six other members of her group fall to their knees in awe. Selena seems to glow with an inner radiance. She laughs, and the pagan temple around her changes back to the living room of her house in Midvale. In her shining gossamer gown and her new aura of majesty, she seems too large, too powerful to be contained in the familiar surroundings of her house.
SELENA"|stage direction
1042|At last. Ultimate Power.|location
1043|BIANCA|unknown
1044|And the first thing we do is get rid of Supergirl!|location
1045|SELENA|unknown
1046|What do you mean we?|location
1047|"She turns on the kneeling six. They cringe from her. Selena raises her hands and the kneeling six cry out in fear.
CUT TO:"|stage direction
1048|EXT. BESIDE A STREAM. TROPICAL PARADISE. DAY|location
1049|"Ethan is sitting beside a stream on a gravelly bank idly tossing pebbles into the water. Supergirl steps out of the jungle and watches for a moment. Then she comes and sits down beside him.
ETHAN"|stage direction
1050|Hi.|location
1051|SUPERGIRL|unknown
1052|Hello. Are you still mad at me?|location
1053|ETHAN|unknown
1054|I'm not mad at you.|location
1055|SUPERGIRL|unknown
1056|It seemed that way to me.|location
1057|ETHAN|unknown
1058|I know I was acting funny---I'm sorry. It's just...I miss it.|location
1059|SUPERGIRL|unknown
1060|"Miss what?
ETHAN"|stage direction
1061|What I had before. What's not there now. It's like I|location
1062|"woke up and found part of me wasn't there any more:
something that made me feel really alive and aware of
things. It was like, for the first time in my life, everything
fitted together perfectly---you and me and the world
around us--like we were a wonderful song...
He falls silent, and tosses a few pebbles into the stream.
SUPERGIRL"|stage direction
1063|And now?|location
1064|ETHAN|unknown
1065|And now...the guitars are out of tune, and the words|location
1066|don't make sense, and somebody unplugged the mike...|stage direction
1067|"Well...I don It know much about these things, but maybe
if you had that feeling once...it can, come back.
He turns to her hopefully."|stage direction
1068|ETHAN|unknown
1069|You think so?|stage direction
1070|I don't see why not.|stage direction
1071|"But what if---it wasn't real?
SUPERGIRL"|stage direction
1072|Feelings are real. Once you've had them, they're yours|location
1073|"forever.
Ethan's face lights up. The future begins to exist for him again."|stage direction
1074|ETHAN|unknown
1075|Hey, listen, when all this blows over, maybe we|location
1076|"could get together every now and then and see each
other. And maybe something might. happen again.
What do you think?"|stage direction
1077|"Are you asking me for a ""date""?
ETHAN"|stage direction
1078|Why not? You're a good-looking girl. And I'm---|location
1079|available.|stage direction
1080|Aren't you forgetting about Selena?|stage direction
1081|She'll forget about us eventually.|stage direction
1082|CUT TO:|unknown
1083|INT. SELENA'S LIVING ROOM|location
1084|"In the polished surface of her mirror, Selena makes a scene appear: Ethan and Supergirl on the tropical island.
SUPERGIRL"|stage direction
1085|(image)|unknown
1086|There's something very dangerous about her. Something evil...|stage direction
1087|(image)|unknown
1088|"I know what it is. She has this lead container shaped
like a gargoyle. Inside there's a silvery ring...
CUT TO:"|stage direction
1089|EXT. TROPIAL ISLAND|location
1090|Supergirl becomes very excited.|stage direction
1091|SUPERGIRL|unknown
1092|That's the Power Source that was lost from Argo|location
1093|City! That's what I came: to find! Where does she live?|stage direction
1094|"In this big old house on Orchard Avenue---but you better
stay away from there."|stage direction
1095|"I can see through walls. I could surprise her. The only
thing I can't see through is lead, that's why I didn't
see the Power Source at the amusement park.
She stands up."|stage direction
1096|ETHAN|unknown
1097|Wait. Don't leave me.|location
1098|SUPERGIRL|stage direction
1099|You'll be safe here. I'll come back as soon as I have|location
1100|"the Power Source.
He stands up and takes her hand.
ETHAN
Before you go..."|stage direction
1101|What?|stage direction
1102|Just one kiss. For old times' sake.|stage direction
1103|And you can see how you feel about me, right?|stage direction
1104|"Yes.
She closes her eyes and parts her lips. Slowly their lips come together and touch. Then a sudden rush of sheer desire flows through them and the simple experimental kiss become an ecstatic prelude to the heights of lovemaking. But before either one of them can go one step further, ETHAN DISAPPEARS WITH A FLASH OF BLINDING WHITE LIGHT. A cloud darkens the sun, and the trees are lashed into a frenzy by gale-force winds. Selena's laughter can be heard from somewhere far away."|stage direction
1105|SUPERGIRL|unknown
1106|Ethan!|location
1107|Supergirl flies into the air.|stage direction
1108|EXT. TROPICAL ISLAND. SUNSET. SKY ABOVE ISLAND. DAY|location
1109|Supergirl flies around the island very fast at high speed, searching for Ethan and Selena. She hovers like an eagle for a moment, then speeds straight upwards.|stage direction
1110|EXT. ABOVE THE OCEAN. DAY|location
1111|Supergirl flies back to North America, faster than she has ever flown before.|stage direction
1112|EXT. ABOVE MIDVALE. DAY|location
1113|Supergirl zeros in on Selena's house like an exocet.|stage direction
1114|EXT. SELENA'S FRONT LAWN|location
1115|Supergirl lands and walks cautiously up to the front door, ready for anything but what she finds: the front door is ajar. She pushes it open with a creak of its massive hinges. She walks slowly inside.|stage direction
1116|INT. SELENA'S MANSION. FRONT HALL/LIVING ROOM|location
1117|"Supergirl looks around. The house seems deserted and drastically neglected. Cobwebs hang over everything. The dust has the thickness of a hundred years. Moths have eaten away all the splendid tapestries. Rats cavort along the baseboards. Bats sleep in the chandeliers. In the living room Supergirl finds Bianca crouched in A Corner, gibbering mindlessly. Bianca too has changed: she is dressed in rags, and her wild staring eyes are rimmed with dark circles. When she sees Supergirl she cries with fright.
SUPERGIRL"|stage direction
1118|Hey take it easy. I won't hurt you.|location
1119|BIANCA|stage direction
1120|I thought .it was her, coming back. Spared me.|location
1121|"But I thought. . . maybe changed her mind.
Nigel warned us. Wouldn't listen to him."|stage direction
1122|"What are you talking about? Where's Selena?
BIANCA"|stage direction
1123|"No. Don't want to know. She's bad. Don't go near her.
Hurt you."|location
1124|"SUPERGIRL
I have to find her. Tell me.
Supergirl looks into Bianca's eyes with her calm, heroic gaze, and Bianca comes somewhat to her senses. Bianca points to the adjoining bar. Supergirl walks over warily and sees FIVE GOLDEN CAGES suspended among the bottles. Nigel and the four remaining members of the Circle are imprisoned in them, shrunken but alive. Nige1 is in a perpetually turning squirrel wheel. He sees her and calls out.
NIGEL"|stage direction
1125|Supergirl! She's waiting for you. On Taliesen Mountain.|location
1126|"Stop her before it's too late!
Supergirl gets a look of determination on her face. She turns and flies out through the French doors and heads straight up into the air."|stage direction
1127|INT. SELENA'S NEW HOUSE (A MOUNTAIN-TOP PALACE)|location
1128|Ethan is in a dark, shadowy place, bound to a stake with stout cords. Sticks of wood are piled all around his feet. Selena stands beside him in her shining gown of power. She looks even more gorgeous and cruel than before. She offers him a glass of water to drink, but he turns his head away violently.|stage direction
1129|ETHAN|unknown
1130|I'm wise to your tricks, lady.|location
1131|SELENA|unknown
1132|I could force you.|location
1133|ETHAN|unknown
1134|If that worked, you would've done it already. No,|location
1135|"you want me to drink it of my own free will. Well
let me tell you, sweetheart, it'll be a cold day in hell
before I fall for that one again."|stage direction
1136|"Go on,  talk big! I'll soon have you purring like a kitten.
She puts the glass of water in a, basket at the end of an iron chain hanging down from above. There is a straw in the glass at such an angle that Ethan can just reach it with his lips if he stretches as far as possible.
SELENA"|stage direction
1137|You've been without water for a whole day. Let's|location
1138|see how thirsty you get in a week.|stage direction
1139|You vicious--|stage direction
1140|"Careful, don't make me angry. I start fires when I'm angry.
She glances meaningfully at the faggots piled around his feet and walks away.
THE CAMERA FOLLOWS HER revealing that she has been talking to Ethan inside the mammoth fireplace of her living room. Her new house is enormous. Where before she lived in a mansion, now she dwells in a palace. The fireplace is seven feet high, the living room floor is wide as a football field, and. the French windows into the garden now tower like the windows in the North transept of Chartres Cathedral. Selena disappears out the imposing portals which lead to the wet bar and butler's pantry--each now the size of a basketball court.
Back in the fireplace, Ethan cranes his neck to make sure she has gone, then reaches out toward the glass hanging nearby. He pokes the straw with his forehead. The glass swings slightly. The glass swings close enough for him to bump it with his forehead and set up a rhythm. He gauges the swing of the glass and, at the precise moment, grabs for it with his mouth. He catches hold of the rim of the glass with his teeth and holds it there for a moment as he summons his courage to do what must be done. He bites hard on the rim of the glass with his teeth.
The glass shatters and falls to the floor with a crash, leaving Ethan with a small fragment of the rim in his mouth and a trickle of blood down his chin. He leans his head over until it is directly above his left hand tied to the stake two and a half feet below his shoulders. A droplet of blood falls into his hand. He drops the glass fragment down to his hand and catches it. He grins, and sighs with relief. Then spits to clear his mouth. Slowly he saws. at the ropes that hold him with the sliver of glass in his left hand. One by one the strands part.
Ethan strains against his bonds and the weakened rope snaps. He quickly disentangles himself from the coils and steps out of the fireplace. He looks around the mammoth room. The coast is clear. He spits a few bits of glass out of his mouth, and dashes out of the doors
to the garden."|stage direction
1141|EXT. SELENA'S HOUSE. GARDEN.  CONSERVATORY|location
1142|"Ethan sees a green plastic garden hose, which the gardener has left running in a trickle to irrigate the hydrangeas. Ethan remembers that he is very thirsty. He picks up the hose, rinses out his mouth hurriedly, and then takes long, desperate gulps of the water. Behind him he hears Selena's laughter. He drops the hose as if stung by an electric eel and turns to see her emerge from behind a large strangler fig.
INSERT ETHAN'S P.O.V.
The same effect as when he drank the love potion the first time. The plants of the conservatory swirl and distort in garish nightmare colours. At the centre of his vision is an area of crystal clarity surrounding Selena. She approaches him seductively, fully confident of her power. As she comes nearer, the clear area expands and drives out the visual chaos. Selena speaks, and her voice is a close-miked throaty purr.
SELENA"|stage direction
1143|I told you I'd win.|location
1144|"BACK TO SCENE
Ethan is held by the spell of her magic. And yet there is part of him that still resists. You can see him try to turn his head away from the vision of ideal beauty before him, and then give in as she comes closer and I touches him with her hand. A zap of energy passes between them at her touch.
SELENA"|stage direction
1145|Kiss me.|location
1146|He embraces her roughly and crushes her lips with a kiss. He is filled with a tigerish lust that thrills her deeply. She rakes her long red fingernails across his back and moans with pleasure.|stage direction
1147|EXT. ABOVE THE MOUNTAINS. DAY|location
1148|"Supergirl flies over the Rockies toward Selena's house.
DISSOLVE TO:"|stage direction
1149|EXT. TALIESEN MOUNTAIN. SELENA'S NEW HOUSE. DAY|location
1150|"Supergirl flies over Selena's new house. For the first time we can see the enormousness of it:
a grotesque, towering monstrosity, that seems to brood threateningly over the landscape."|stage direction
1151|EXT. GARDEN BEHIND SELENA'S NEW HOUSE. DAY|location
1152|Supergirl lands and walks toward the towering French doors of the living room. But something distracts her. She turns and enters the gigantic conservatory to her right.|stage direction
1153|INT. CONSERVATORY|location
1154|"Supergirl looks around and sees in the middle of the conservatory a reflecting pool surrounded by exotic plants. She walks closer and looks down into the reflecting pool. In the bottom of the shallow pool she sees Ethan securely bound. His eyes stare wildly. Dead or drowning.
SUPERGIRL"|stage direction
1155|Ethan!|location
1156|"She leaps into the shallow pool, and sinks over her head. A polygonal section of the surface of the reflecting pool detaches itself from the water and rises up perpendicularly. It is a door to the Phantom Zone. Supergirl is trapped behind an impenetrable force field, looking out in despair. Ethan is not there with her. His image has disappeared.
The real flesh and blood Ethan appears with Selena from behind the strangler fig. They look in at Supergirl trapped behind the shimmering polygon that la ads to the Phantom Zone. Selena laughs at her, but Ethan stares as if at a long forgotten acquaintance whose name he is trying to recall.
Selena notices Ethan's wandering attention and she puts her arms possessively around him.
SELENA"|stage direction
1157|Enjoy your prison, Supergirl. It's forever.|location
1158|Supergirl calls out to Ethan, her hands and face pressed against the transparent wall of her prison, but no sound can escape the impenetrable force field.|stage direction
1159|INT. PHANTOM ZONE DOOR|location
1160|"Supergirl is seen in reverse, beating on the hard crystalline surface of the prison.
SUPERGIRL"|stage direction
1161|Ethan! Don't let her do this!|location
1162|"Beyond the threshold of the zone, Selena in her conservatory kisses Ethan with fierce lust. He returns her , emotion, forgetting all about Supergirl.
SUPERGIRL
No. No. It isn't true.
The image of Selena and Ethan begins to recede, getting smaller and smaller, until it vanishes entirely in infinite blackness."|stage direction
1163|EXT. SPACE|location
1164|The flat two-dimensional polygon that is Supergirl's prison whirls away through space. Behind the transparent surface we can see Supergirl's face stained with tears.|stage direction
1165|EXT. PHANTOM ZONE|location
1166|"Another kind of reality. Unlike anything we have ever seen. The crystal prison lands on the ground of the Phantom Zone and shatters. Supergirl picks herself up from among the fragments of her prison and looks around. The landscape is utterly strange and alien, with a feel of stark, oppressive sterility. As far as the eye can see there is no sign of life. Supergirl stands up and raises her arms to fly. She hops into the air about eight inches and lands flat-footedly on the sand. With a shock she realises SHE CAN'T FLY.
She hops a few more times, with no more success.
She picks up a small rock from the ground. She tries to crush it in her hand. She can't. Angrily she hurls it from her as far as she can. Instead of disappearing into infinity it drops at her feet a few yards away. She scoops up some sand from the ground and holds it cupped in her hand. She takes a deep breath and tries to blow it away. She is barely able to disturb a few grains. She drops the sand and sits down on a rock, forlorn and dejected.
Suddenly she hears Alura's voice, very faint and coming from a long distance away."|stage direction
1167|Kara, where are you?|stage direction
1168|Mother? I can hardly hear you.|stage direction
1169|"Kara! You're alive. We were so worried. You disappeared
from the scanners...
KARA"|stage direction
1170|I'm lost, Mother. In some awful place. I can't fly anymore.|location
1171|And I'm weak.|stage direction
1172|"Kara, you must not give up. We must retrieve the
Power Source. The City is dying."|stage direction
1173|KARA|unknown
1174|Then send someone else. I failed.|location
1175|ALURA'S VOICE|unknown
1176|We can't. The' dimension barrier is stronger. We no|location
1177|"longer have the power to push through.
KARA"|stage direction
1178|But Mother, I'm lost.|location
1179|ALURA' S VOICE|unknown
1180|"You must try. . . it's cold. And dark. . .
The rest of her sentence fades out, and is lost.
KARA
Mother---I tried. I really tried.
Kara puts her face in her hands and starts to sob hopelessly.
CUT TO:"|stage direction
1181|EXT. UNITED NATIONS, NEW YORK. DAY|location
1182|Establishing shot.|stage direction
1183|INT. GENERAL ASSEMBLY|location
1184|"The DELEGATE FROM URITANIA is going on (in Esperanto) denouncing the latest outrage against his peace-loving country. A few bored DELEGATES of various nationalities
are sprawled in their seats listening to the simultaneous translation over earphones. The dign1fied PRESIDENT of the General Assembly is sitting on the dais behind the ranting delegate. With a FLASH OF LIGHT and a chok1ng cloud of sulfur fumes, Selena appears beside the podium. She is in her shimmering white robe. The dozing delegates wake up with amazement. The URITANIAN delegate stares at her with his mouth open as she slides him away from the microphone."|stage direction
1185|"INT.  TRANSLATOR""S BOOTH . GENERAL ASSEMBLY"|location
1186|"Inside the translator's booth, the entire panorama of the enormous hall is visible through the glass window. The eight TRANSLATORS stop translating and stare at the scene below.
BACK TO GENERAL ASSEMBLY
Selena is about to speak in the microphone, when two SECURITY GQUARDS attempt to step onto the podium. Selena reaches out toward them. A field of force from her hands stops them in their tracks, knocking them backwards off the steps to land on their butts. The delegates gasp at this act of magical violence.
SELENA"|stage direction
1187|Nations of the world! I bring you tidings of a new age!|location
1188|"The President of the General Assembly starts to shout at her and bang on the podium with his gavel. Selena looks over her shoulder with mild annoyance. Instantly the President's gavel turns into a live eel. The President drops it with horror. Selena continues her speech.
SELENA"|stage direction
1189|I bring you a return to the ancient true worship of|location
1190|"Nature, our Sovereign Queen and Mother. And
I bring you myself as her representative here
on Earth.
The URITANIAN suddenly recovers his wits and tries to place a hand on Selena's shoulder. A whirlwind hurls him off the podium into the desks of the front row delegates. The delegates babble in consternation but keep to their seats. Selena raises her voice to be heard over the uproar.
SELENA"|stage direction
1191|"From this moment forth, all science, religion and other
unnatural beliefs are forbidden. And in their place I"|location
1192|"will teach the One True Way of our ancient
grandmothers.
The President of the General Assembly has recovered enough from the surprise of the eel to
interrupt Selena."|stage direction
1193|PRESIDENT|unknown
1194|You are talking about the end of Civilisation as we|location
1195|know it.|stage direction
1196|And it's about time too.|stage direction
1197|"I do not know who you are, or what evil force
you represent, but it will take more than a
few threats from you to make mankind turn back
the clock and abandon thousands of years of progress.
Selena has listened with a mocking smile as he speaks. He finishes to a smattering of applause from some of the delegates.
SELENA"|stage direction
1198|Threats? I don't need threats to destroy civilisation.|location
1199|"I have something better.
She snaps her fingers in the air. Immediately a RAIN OF MONEY BEGINS TO FALL ALL OVER THE GENERAL ASSEMBLY. PAPER MONEY AND COINS OF ALL NATIONS. Selena looks at her work with pleasure. Then she disappears in a FLASH OF LIGHT.
The delegates blink with astonishment. The only trace of her presence is the tang of sulfur in the air---and the money. One delegate forgets his dignity and starts scooping up money from his desk and stuffing it into his pockets. Suddenly all the delegates are doing the same thing. The only exception is the delegate from the United Kingdom who thinks it might be beneath his dignity, and looks about with mild disapproval.
CUT TO:"|stage direction
1200|EXT. THE PHANTOM ZONE|location
1201|"Supergirl walks across the rolling monotony of the Phantom Zone. We have never seen her like this before: sweating, her hair unkempt, streaks of dirt and grit on her face, exhausted and full of despair. She stumbles at the crest of a low ridge and falls down to the bottom of the slope, banging her head on a rock. She sits there, a big rip in her ,uniform, rubbing her bruised forehead. It is hard to imagine her any worse off.
She hears a sound, vaguely familiar. She looks around for its source. She follows the sound, crawling slowly along the base of the ridge. The sound gets louder and as she, approaches. It is a sound of celestial, spiritual beauty: the music of the spheres.
Suddenly she comes out into a tiny valley in the Phantom Zone and sees before her the most beautiful sight she could imagine. The harsh monochromatic sterility of the Phantom Zone gives way to a riot of bright colours. A dome-like building protrudes from the ground. All around it are gorgeous singing sculptures in the style of Argo City. A sculptor. in the clothing of Argo City is modeling a glassy statue with a matterwand. He turns and catches sight of Supergirl. It is Zaltar.
SUPERGIRL"|stage direction
1202|Zaltar.|location
1203|"Zaltar drops his wand and comes running over to Supergirl. He kneels beside her on the sandy ground.
ZALTAR"|stage direction
1204|Kara? Is it you?|location
1205|"Supergirl nods. She is obviously exhausted. Zaltar takes the bulb full of liquid off his belt and offers her a drink. She drinks thirstily of the refreshing green liquid, and feels strength returning to her body.
SUPERGIRL
What is this place?"|stage direction
1206|"This is the Phantom Zone. But why did you
come here from Argo City?"|stage direction
1207|I was on Earth...|stage direction
1208|Earth? You crossed the dimension barrier? By yourself?|stage direction
1209|Yes. I went there to find the lost Power Source...|stage direction
1210|Shouldnt've done that.|stage direction
1211|"...but the person who has it. tricked me, and sent me
to the Phantom Zone."|stage direction
1212|"It's dangerous to use a Power Source on Earth. It can
unleash all sorts of terrible forces---"|stage direction
1213|I know.|stage direction
1214|"Well, nothing we can do about it. Come into my house.
You can stay with me, until I build you your own
place. I expect you won't want to mix with the others--
not our type of people.
He helps her to her feet and over to his house, a sort of Argonian gothic cathedral half-buried in the sand. The curves of the arches and the materials are strongly reminiscent of Zaltar's work on Argo City."|stage direction
1215|SUPERGIRL|unknown
1216|Others?|location
1217|ZALTAR|unknown
1218|Criminals.|location
1219|Zaltar gestures vaguely to the horizon on his right.|stage direction
1220|ZALTAR|unknown
1221|A few hundred parasangs that way. I avoid|location
1222|"them. And you should too.
Zaltar leads Supergirl past the singing sculptures. She smiles as she passes them, and remembers his ""tree"" in Argo City.
SUPERGIRL
...mid pleasures and palaces though I may roam..."""|stage direction
1223|What? Palace? Hardly.|stage direction
1224|"Just feels, a little, like a tiny bit of Argo City...
ZALTAR"|stage direction
1225|Yes. Can't seem to get away from that style.|location
1226|Must try something new.|stage direction
1227|INT. ZALTAR'S HOUSE|location
1228|"He helps her down a long spiraling staircase to the floor of a high domed room. In the centre of the room is a huge round table cluttered with tools, models and unfinished projects.
SUPERGIRL
It's lovely. . ."|stage direction
1229|"No, no. Not lovely. 'Perfect'. Did everything
just right. Nobody telling you to change this,
move that around. Please yourself. That's
the secret of happiness."|stage direction
1230|"Are you happy, Zaltar?
ZALTAR"|stage direction
1231|What kind of a question is that? Of course: I am. I do|location
1232|whatever I want. All the time.|stage direction
1233|"But what about other people? Don't you miss them?
They have reached the ground floor. Zaltar plucks one of the liquid filled bulbs from the stem of a large plant growing in a niche in the wall. He squirts some of the green liquid in his mouth with great satisfaction."|stage direction
1234|ZALTAR|unknown
1235|I look at them all the time. Every planet in the galaxy.|location
1236|"It's quite boring. Here, rub some of this onto that bruise.
He carefully applies some of the green liquid to the wound on her scalp.
SUPERGIRL"|stage direction
1237|You look at them? How?|location
1238|ZALTAR|unknown
1239|The Phantom Zone overlooks everywhere.. If you|location
1240|"have the right tools.
Zaltar sweeps the clutter off the table and onto the floor.
He passes his hand over the table and instantly the table turns into a WINDOW INTO ANOTHER WORLD, showing an image of a herdboy riding on the back of a water buffalo in a rice paddy.
ZALTAR"|stage direction
1241|There you see? What could be more boring than that?|location
1242|"He waves his hand, and the image disappears.
SUPERGIRL"|stage direction
1243|Wait. Could...could I see the place I just came from?|location
1244|Zaltar sighs with great martyrdom, and starts to fiddle with his controls.|stage direction
1245|ZALTAR|unknown
1246|It'll only make you sad.|location
1247|He shows her the proper hand gestures to control the image.|stage direction
1248|ZALTAR|unknown
1249|This goes closer. This moves it around. And|location
1250|"this begins.
He gestures with his hand and the WINDOW OPENS again. Supergirl ZOOMS THE IMAGE IN as fast as she can, trembling with desperate urgency. The IMAGE ON THE TABLE DISSOLVES FROM HIGH ABOVE A CITY DOWN TO :"|stage direction
1251|EXT. WALL STREET.  DAY|location
1252|The financial district. Bank clerks are shoveling money out the windows of several large, imposing banks. Passersby ignore the bonanza, and trudge dejectedly on.|stage direction
1253|INT. STOCK EXCHANGE. DAY|location
1254|Chaos and pandemonium on the floor. Not the everyday chaos and pandemonium you always see. Brokers are trying to strangle one another. Fist fights. Bloody noses. The crunch of breaking knuckles.|stage direction
1255|EXT. SUPERMARKET.  DAY|location
1256|People are waiting in line with wheelbarrows full of money. The store manager shakes his head and sends them away. The only people he lets in the store are a man with a live turkey under his arm, a little old lady carrying a Rembrandt in a nice gold frame, a woman who gives him her fur coat and a man with an antique clock.|stage direction
1257|EXT. HIGH ABOVE SELENA'S NEW HOUSE. TALIESEN MOUNTAIN.  DAY|location
1258|The CAMERA ZOOMS DOWN and DISSOLVES THROUGH THE ROOF TO:|stage direction
1259|INT. ANTE ROOM IN SELENA'S NEW HOUSE|location
1260|A mob of dignitaries and petitioners is waiting anxiously outside the large imposing doors to Selena's reception room. Generals in uniform, diplomats wearing their medals pinned ,on their formal suits, bankers in pin stripes, and the robed ecclesiastics and holy men of various faiths. A secretary opens the door to the reception room, and the dignitaries all surge forward.|stage direction
1261|SECRETARY|unknown
1262|No more audiences today. Go home. All|location
1263|"of you.
Through the open door Selena can be glimpsed sitting .on her throne-like chair, with Ethan kneeling at her feet, resting his head in her lap like  a pet animal.
DISSOLVE TO:"|stage direction
1264|INT. SELENA'S SITTING ROOM|location
1265|"The secretary closes the doors leaving Ethan and Selena alone. She strokes his head. Outside crowds can be heard chanting her name: ""Selena! Selena!""
SELENA"|stage direction
1266|They want me. Doesn't it make you proud?|location
1267|ETHAN|unknown
1268|Yeah.|location
1269|"Selena gets up and walks over to the door leading out to her balcony.
SELENA"|stage direction
1270|Coming?|location
1271|Ethan follows her sullenly.|stage direction
1272|EXT. BALCONY|location
1273|They walk out onto the balcony. The crowds scream her name. She waves smiling. Ethan stands a step behind her with a moody expression on his face.|stage direction
1274|SELENA|unknown
