;vocab_male;vocab_male_count;vocab_female;vocab_female_count
3110;grandpa;2;humanity;2
3111;courtesy;2;burnt;2
3112;painting;2;jennifer;2
3113;rough;2;cooper;2
3114;decade;2;rhino;2
3115;jaw;2;plum;2
3116;jan;2;duke;2
3117;jerkoff;2;entrepreneur;2
3118;ignorance;2;gil;2
3119;strider;2;fury;2
3120;marty;2;tit;2
3121;hauls;2;tim;2
3122;ch;2;tin;2
3123;psychotherapist;2;tie;2
3124;beaujolais;2;depot;2
3125;laser;2;elysium;2
3126;terrorist;2;grasps;2
3127;juan;2;businessman;2
3128;romance;2;bullet;2
3129;digging;2;intimacy;2
3130;terrorism;2;llo;2
3131;kramer;2;quick;2
3132;darlin;2;reply;2
3133;transport;2;cinnamon;2
3134;biology;2;paxton;2
3135;peep;2;kprc;2
3136;singin;2;tuxedo;2
3137;lifestyle;2;sailboat;2
3138;swimming;2;eloquent;2
3139;frustration;2;inform;2
3140;distribution;2;sonnet;2
3141;variety;2;midnight;2
3142;buellton;2;indecency;2
3143;illusion;2;worship;2
3144;matt;2;wallace;2
3145;annabelle;2;farmer;2
3146;pension;2;sophomore;2
3147;samurai;2;torch;2
3148;jamaica;2;sunrise;2
3149;cher;2;intercourse;2
3150;crunch;2;inadequacy;2
3151;celebration;2;maneuver;2
3152;exacta;2;momâ;2
3153;beeswax;2;childhood;2
3154;tryin;2;engineer;2
3155;crockett;2;hut;2
3156;award;2;population;2
3157;worm;2;require;2
3158;era;2;powder;2
3159;containment;2;marathon;2
3160;serpent;2;emphasis;2
3161;bennett;2;animation;2
3162;provide;2;ginseng;2
3163;disappoint;2;feminist;2
3164;ladder;2;gulf;2
3165;millimeter;2;believing;2
3166;lay;2;embassy;2
3167;green;2;coma;2
3168;waitress;2;superstar;2
3169;denver;2;pox;2
3170;tinkle;2;pow;2
3171;thee;2;colony;2
3172;bana;2;satisfaction;2
3173;flatmate;2;poe;2
3174;crocs;2;tiger;2
3175;cartography;2;minister;2
3176;network;2;careful;2
3177;standard;2;shaft;2
3178;refugee;2;mount;2
3179;raisin;2;dorky;2
3180;chopper;2;director;2
3181;albert;2;announcement;2
3182;lapd;2;kennedy;2
3183;guilt;2;tower;2
3184;grave;2;joking;2
3185;tsa;2;douchebag;2
3186;damnation;2;_;2
3187;draws;2;jeez;2
3188;cooperation;2;ou;2
3189;intelligent;2;determine;2
3190;negotiation;2;hare;2
3191;tone;2;yah;2
3192;seizure;2;jus;2
3193;hrnrnrn;2;grass;2
3194;easy;2;britain;2
3195;enchilada;2;trash;2
3196;aid;2;briefly;2
3197;dizzy;2;psychology;2
3198;puttin;2;barcelona;2
3199;bunny;2;lack;2
3200;raid;2;homage;2
3201;redneck;2;lining;2
3202;mil;2;worse;2
3203;drip;2;sentimental;2
3204;mid;2;grandfather;2
3205;josh;2;tec;2
3206;zillion;2;sum;2
3207;beating;2;crust;2
3208;marketing;2;theresa;2
3209;peer;2;hopelessness;2
3210;trophy;2;semester;2
3211;wasting;2;florence;2
3212;bound;2;flag;2
3213;sedan;2;arise;2
3214;loin;2;pond;2
3215;wap;2;grande;2
3216;omega;2;doorknob;2
3217;hiii;2;scientist;2
3218;lineup;2;milwaukee;2
3219;deluca;2;avenue;2
3220;oughtta;2;stephen;2
3221;busboy;2;bout;2
3222;rhythm;2;generation;2
3223;liability;2;hawaii;2
3224;morshmion;2;etat;2
3225;equation;2;benjamin;2
3226;revolution;2;hepburn;2
3227;bravo;2;dine;2
3228;appeal;2;lobby;2
3229;unsure;2;syrup;2
3230;gawp;2;blaise;2
3231;buck;2;vindication;2
3232;exemption;2;architect;2
3233;franklin;2;dang;2
3234;bolt;2;dane;2
3235;futon;2;ballplayer;2
3236;bridesmaid;2;pentangeli;2
3237;freezer;2;viagra;2
3238;economy;2;virginia;2
3239;shoplift;2;bare;2
3240;brazen;2;barn;2
3241;counsellor;2;misjudge;2
3242;cola;2;creme;2
3243;vicinity;2;orphanage;2
3244;kettner;2;roman;2
3245;halt;2;batch;2
3246;courtship;2;dancing;2
3247;servant;2;analysis;2
3248;el;2;contractor;2
3249;ex;2;cheval;2
3250;es;2;litter;2
3251;shithead;2;newsletter;2
3252;cart;2;dawes;2
3253;invitation;2;lose;2
3254;altitude;2;juju;2
3255;madam;2;junior;2
3256;caught;2;hush;2
3257;recruit;2;gunpoint;2
3258;raincheck;2;rainbow;2
3259;angel;2;ku;2
3260;correction;2;problemo;2
3261;inker;2;vigil;2
3262;forever;2;happier;2
3263;professional;2;rag;2
3264;samuel;2;pickle;2
3265;skyscraper;2;spy;2
3266;article;2;apply;2
3267;porsche;2;provasik;2
3268;hoffa;2;connie;2
3269;soil;2;templemead;2
3270;beaver;2;enrique;2
3271;document;2;koss;2
3272;sotto;2;prognosis;2
3273;coordinate;2;carrier;2
3274;topol;2;sie;2
3275;slugger;2;typewriter;2
3276;improvement;2;hazard;2
3277;swim;2;budge;2
3278;amy;2;glen;2
3279;benefit;2;write;2
3280;wheat;2;gigglepuss;2
3281;sixty;2;gammelgaard;2
3282;heater;2;flour;2
3283;intervention;2;feast;2
3284;loo;2;cliche;2
3285;lox;2;category;2
3286;skedaddle;2;chaos;2
3287;sadness;2;okey;2
3288;scanner;2;dumpster;2
3289;carpenter;2;twat;2
3290;pooh;2;boil;2
3291;mourner;2;shelf;2
3292;carpet;2;july;2
3293;griffin;2;probe;2
3294;horror;2;clip;2
3295;blackout;2;agency;2
3296;orgasm;2;wha;2
3297;conscience;2;edgar;2
3298;arena;2;debate;2
3299;conviction;2;ear;2
3300;soldier;2;petsois;2
3301;advertising;2;watching;2
3302;phrase;2;humiliation;2
3303;octopussy;2;cruel;2
3304;sneak;2;theta;2
3305;helm;2;spoil;2
3306;cupcake;2;grail;2
3307;erection;2;vanilla;2
3308;neil;2;suzy;2
3309;samantha;2;whale;2
3310;bash;2;collar;2
3311;launch;2;gutter;2
3312;caption;2;presume;2
3313;selling;2;doughnut;2
3314;grocery;2;growth;2
3315;schnit;2;meatloaf;2
3316;bride;2;severance;2
3317;camouflage;2;pasta;2
3318;eater;2;swear;2
3319;awright;2;owl;2
3320;salary;2;tag;2
3321;mobile;2;registration;2
3322;clean;2;transfer;2
3323;financing;2;injun;2
3324;alexander;2;meaningless;2
3325;x;2;emery;2
3326;vault;2;boot;2
3327;jefe;2;cave;2
3328;battery;2;branch;2
3329;implosion;2;boob;2
3330;elsa;2;conclusion;2
3331;else;2;margaret;2
3332;determination;2;laundromat;2
3333;bikini;2;horder;1
3334;mitchell;2;woody;1
3335;belong;2;rictor;1
3336;hallway;2;electricity;1
3337;haus;2;originality;1
3338;decency;2;impertinent;1
3339;older;2;disturb;1
3340;desi;2;whitman;1
3341;cemetery;2;rhodesâ;1
3342;shakusky;2;oooo;1
3343;stein;2;saddamn;1
3344;donny;2;miller;1
3345;pierre;2;bacon;1
3346;slash;2;frederick;1
3347;rug;2;bannister;1
3348;react;2;froke;1
3349;nonsense;2;admire;1
3350;sick;2;ruthless;1
3351;russian;2;fossil;1
3352;defender;2;gieselensen;1
3353;kidney;2;avery;1
3354;nag;2;cule;1
3355;caddie;2;jasmine;1
3356;draw;2;herd;1
3357;berman;2;dorm;1
3358;proposition;2;tatum;1
3359;rhonda;2;criticism;1
3360;mosque;2;cocaine;1
3361;vibrator;2;trazodone;1
3362;booth;2;tardiness;1
3363;experiment;2;therefore;1
3364;playa;2;vaness;1
3365;shoreline;2;playboy;1
3366;gene;2;paperwork;1
3367;wig;2;hereby;1
3368;metaphor;2;hurl;1
3369;hudson;2;unpack;1
3370;hesitate;2;hola;1
3371;sloviak;2;pursue;1
3372;karoake;2;floridaâ;1
3373;affleck;2;triple;1
3374;baxter;2;titanium;1
3375;skipper;2;caution;1
3376;morton;2;hog;1
3377;ricky;2;pigsty;1
3378;princess;2;significance;1
3379;hostile;2;cabbie;1
3380;routh;2;vaccination;1
3381;timer;2;cuisine;1
3382;ankle;2;grandam;1
3383;bee;2;wrong;1
3384;firework;2;chump;1
3385;borrowing;2;wink;1
3386;portrait;2;peut;1
3387;beefy;2;aargh;1
3388;instance;2;playhouse;1
3389;detector;2;eeuuu;1
3390;demise;2;râ;1
3391;stereo;2;fie;1
3392;upset;2;easier;1
3393;parker;2;slate;1
3394;commendation;2;sixteen;1
3395;evolution;2;ebullient;1
3396;gran;2;wooden;1
3397;widow;2;turnin;1
3398;albania;2;epidural;1
3399;spotter;2;rt;1
3400;importance;2;oprah;1
3401;kicking;2;mayan;1
3402;sniff;2;smi;1
3403;poem;2;ri;1
3404;yah;2;conjecture;1
3405;hernandez;2;clarence;1
3406;expenditure;2;sellout;1
3407;mythology;2;magickal;1
3408;dieter;2;appleheadsrule;1
3409;aaahhhhh;2;chlorine;1
3410;balloon;2;koco;1
3411;strange;2;atm;1
3412;transaction;2;wopat;1
3413;taller;2;wasp;1
3414;lube;2;subtlety;1
3415;mistaken;2;freeolivep;1
3416;lauren;2;epiglottis;1
3417;patricia;2;jayer;1
3418;canter;2;zitz;1
3419;clown;2;wisdom;1
3420;shen;2;accomplishment;1
3421;library;2;coward;1
3422;fountain;2;tree;1
3423;hurls;2;mcgreevey;1
3424;refuge;2;ahmet;1
3425;pointless;2;acclaim;1
3426;prozac;2;qonna;1
3427;cricket;2;esto;1
3428;dup;2;wholesome;1
3429;dmv;2;divas;1
3430;twist;2;hum;1
3431;education;2;swellest;1
3432;faustus;2;susie;1
3433;atomizer;2;lettem;1
3434;simpson;2;mystique;1
3435;demand;2;addict;1
3436;swap;2;entry;1
3437;misunderstanding;2;morality;1
3438;vase;2;singer;1
3439;suis;2;asapâ;1
3440;convenience;2;incomplete;1
3441;heading;2;tequila;1
3442;helluva;2;teresa;1
3443;rope;2;asia;1
3444;asia;2;layout;1
3445;solatano;2;headline;1
3446;screams;2;clicker;1
3447;mel;2;bliss;1
3448;omar;2;mend;1
3449;whatnot;2;klein;1
3450;ninety;2;lanai;1
3451;edward;2;firenze;1
3452;warn;2;randal;1
3453;gasoline;2;tighty;1
3454;curiosity;2;piggy;1
3455;maintain;2;generosity;1
3456;apso;2;blew;1
3457;fellah;2;radius;1
3458;windshield;2;playfulness;1
3459;better;2;wikipedia;1
3460;oola;2;ringo;1
3461;decorator;2;humankind;1
3462;grammar;2;discipline;1
3463;frankie;2;interrupting;1
3464;lucy;2;pity;1
3465;bong;2;trickster;1
3466;dawn;2;disdain;1
3467;videotape;2;himalayas;1
3468;venezuela;2;lookit;1
3469;whiff;2;pitt;1
3470;toity;2;incense;1
3471;mistress;2;logic;1
3472;ish;2;lookie;1
3473;signature;2;rehash;1
3474;playwright;2;numbnut;1
3475;grady;2;cult;1
3476;bicycle;2;waaah;1
3477;ew;2;lighthouse;1
3478;princeton;2;shangri;1
3479;bouncer;2;tallest;1
3480;maria;2;incompetent;1
3481;observation;2;electrocution;1
3482;doe;2;sydney;1
3483;dow;2;koretzky;1
3484;dot;2;spin;1
3485;wearing;2;commerce;1
3486;monica;2;castro;1
3487;pete;2;employ;1
3488;sigint;2;partum;1
3489;guttman;2;doorman;1
3490;manolo;2;severity;1
3491;enzo;2;toaster;1
3492;winnie;2;doofus;1
3493;height;2;richebourg;1
3494;nicer;2;boiler;1
3495;tiny;2;supper;1
3496;riley;2;tuna;1
3497;lionel;2;tune;1
3498;zuma;2;lucas;1
3499;cang;2;intrusion;1
3500;iv;2;nachos;1
3501;ib;2;massaging;1
3502;mouse;2;letterman;1
3503;id;2;sleepy;1
3504;doorbell;2;hah;1
3505;yeh;2;handshake;1
3506;consciousness;2;hag;1
3507;kinky;2;obedient;1
3508;human;2;hap;1
3509;yer;2;cortland;1
3510;jeweler;2;hat;1
3511;contestant;2;survival;1
3512;dreams;2;pavement;1
3513;vanity;2;gwendolyn;1
3514;dean;2;lacroix;1
3515;somehow;2;landfall;1
3516;burp;2;creep;1
3517;puking;2;gasps;1
3518;commie;2;creativo;1
3519;commit;2;treadmill;1
3520;tennis;2;shaker;1
3521;landing;2;dental;1
3522;whiskey;2;binder;1
3523;temper;2;defensive;1
3524;marksman;2;bonafante;1
3525;molester;2;mommy1;1
3526;warehouse;2;valium;1
3527;potato;2;imuerte;1
3528;technique;2;som;1
3529;bedside;2;sol;1
3530;transportation;2;soo;1
3531;clerk;2;sor;1
3532;earthquake;2;sox;1
3533;bop;2;tami;1
3534;bow;2;fabric;1
3535;bon;2;width;1
3536;kebab;2;greatness;1
3537;wealth;2;overhead;1
3538;perv;2;thesaurus;1
3539;freestyle;2;drummond;1
3540;downtown;2;melanie;1
3541;sunday;2;molina;1
3542;designer;2;juvenile;1
3543;maybe;2;disgrace;1
3544;gesture;2;textbook;1
3545;stability;2;soothe;1
3546;pointer;2;dealer;1
3547;texas;2;perpend;1
3548;bookshop;2;schuman;1
3549;correct;2;cyanosis;1
3550;advance;2;intent;1
3551;carnival;2;reorganization;1
3552;funky;2;highness;1
3553;hoppin;2;equalizer;1
3554;crib;2;goddammit;1
3555;cheesy;2;skiing;1
3556;syllabus;2;mache;1
3557;memo;2;yert;1
3558;gathering;2;oprima;1
3559;conspiracy;2;bustle;1
3560;pastry;2;knapsack;1
3561;therapist;2;judaism;1
3562;takin;2;ollie;1
3563;colossus;2;sleepyhead;1
3564;stupid;2;settle;1
3565;tuck;2;hittin;1
3566;restroom;2;blade;1
3567;disappointment;2;occurrence;1
3568;spank;2;trisha;1
3569;shellfood;2;idiosync;1
3570;rascism;2;crackpot;1
3571;hatin;2;melt;1
3572;gadge;2;wriggle;1
3573;pressing;2;sixpack;1
3574;scavenger;2;badge;1
3575;par;2;maché;1
3576;woodland;2;banister;1
3577;brinkley;2;honour;1
3578;comprende;2;funeral;1
3579;companion;2;vanderbilt;1
3580;diversion;2;contemplate;1
3581;wienie;2;alone;1
3582;solve;2;saws;1
3583;flavor;2;wherever;1
3584;mob;2;cusack;1
3585;grin;2;pollyanna;1
3586;audience;2;actualization;1
3587;passionate;2;alleycat;1
3588;pasture;2;cacophony;1
3589;joan;2;prefer;1
3590;confirm;2;themesâ;1
3591;manufacturer;2;roxanne;1
3592;whitey;2;claus;1
3593;dagger;2;mascot;1
3594;crossfire;2;involve;1
3595;einstein;2;currency;1
3596;strawberry;2;believer;1
3597;suitcase;2;printing;1
3598;palate;2;awesome;1
3599;videos;2;intransigent;1
3600;deer;2;admirer;1
3601;fellow;2;stockbroker;1
3602;lifetime;2;slams;1
3603;zelda;2;elephant;1
3604;shelter;2;latte;1
3605;premium;2;filthy;1
3606;celebrity;2;complaining;1
3607;zero;2;sn;1
3608;material;2;swollen;1
3609;caffeine;2;sa;1
3610;plush;2;tilney;1
3611;deptford;2;feature;1
3612;africa;2;incapacity;1
3613;splash;2;deity;1
3614;purse;2;tore;1
3615;dew;2;jig;1
3616;paragraph;2;thumb;1
3617;del;2;nymph;1
3618;deb;2;suspicion;1
3619;collision;2;stroll;1
3620;awkward;2;summersby;1
3621;microloan;2;clooney;1
3622;suffer;2;pushover;1
3623;bosom;2;nation;1
3624;crawls;2;workmanlike;1
3625;portland;2;bowling;1
3626;trooper;2;square;1
3627;highground;2;midlife;1
3628;valentine;2;neighbourhood;1
3629;dentist;2;giddy;1
3630;recording;2;fu;1
3631;declare;2;hinchan;1
3632;ssssh;2;cobb;1
3633;waitin;2;quite;1
3634;flute;2;mime;1
3635;refrigerator;2;patronage;1
3636;vine;2;training;1
3637;tender;2;dagradi;1
3638;expert;2;chevy;1
3639;drill;2;livingston;1
3640;alot;2;hooch;1
3641;baltimore;2;gunshot;1
3642;rad;2;intuition;1
3643;hoity;2;ona;1
3644;hitchcock;2;one;1
3645;metro;2;begnadiyen;1
3646;corridor;2;improvin;1
3647;eww;2;kuah;1
3648;windmill;2;wrath;1
3649;assignment;2;stuffed;1
3650;leopard;2;swoosh;1
3651;chemistry;2;shawl;1
3652;preference;2;cerebri;1
3653;discipline;2;southbound;1
3654;marrying;2;tumescent;1
3655;source;2;iceberg;1
3656;snap;2;touché;1
3657;jerky;2;russia;1
3658;insect;2;prospect;1
3659;varvak;2;san;1
3660;back;2;greyhound;1
3661;kirshner;2;argument;1
3662;scalp;2;crudeness;1
3663;pea;2;allen;1
3664;opponent;2;turner;1
3665;invite;2;sat;1
3666;boyd;2;opposite;1
3667;immigration;2;abut;1
3668;flow;2;montage;1
3669;engineering;2;average;1
3670;cure;2;backdrop;1
3671;mayonnaise;2;whirlybird;1
3672;favourite;2;axe;1
3673;papa;2;chiang;1
3674;desert;2;madison;1
3675;grogan;2;mince;1
3676;fitch;2;cloak;1
3677;golfer;2;drumhead;1
3678;blaze;2;hockey;1
3679;enlightenment;2;repartee;1
3680;surgeon;2;dispute;1
3681;sewage;2;resource;1
3682;depression;2;saliva;1
3683;reconciliation;2;gangster;1
3684;chicago;2;mecca;1
3685;chrissake;2;buglet;1
3686;remark;2;jumper;1
3687;limb;2;lithos;1
3688;flabby;2;farty;1
3689;duper;2;supermarket;1
3690;tunnel;2;recitation;1
3691;lamb;2;concentrate;1
3692;profile;2;kook;1
3693;autobiography;2;millionaire;1
3694;laurie;2;kahlo;1
3695;morris;2;bonchowski;1
3696;junkie;2;backpack;1
3697;lecture;2;riddle;1
3698;ref;2;siie;1
3699;payroll;2;coked;1
3700;philadelphia;2;twin;1
3701;franky;2;touchas;1
3702;jingle;2;ante;1
3703;dillard;2;caring;1
3704;negro;2;carina;1
3705;fermentation;2;concede;1
3706;tidy;2;rendazo;1
3707;sfx;2;calligraphy;1
3708;gather;2;diffuse;1
3709;request;2;runnin;1
3710;skinny;2;isabella;1
3711;charley;2;profane;1
3712;text;2;consultant;1
3713;thumbprint;2;straighten;1
3714;hardwick;2;girth;1
3715;pattern;2;hypoglycemia;1
3716;routine;2;brow;1
3717;traxler;2;limping;1
3718;assure;2;netta;1
3719;passing;2;surveillance;1
3720;manhood;2;homophobic;1
3721;swimmer;2;cheeseball;1
3722;protect;2;singapore;1
3723;tense;2;defy;1
3724;multi;2;spugeon;1
3725;plain;2;booster;1
3726;delusion;2;grumpy;1
3727;reporting;2;parlai;1
3728;sigue;2;eisenhower;1
3729;expense;2;brokaw;1
3730;seth;2;bernardo;1
3731;executive;2;rejoin;1
3732;clinic;2;briegh;1
3733;flashlight;2;vague;1
3734;add;2;bravery;1
3735;citizen;2;clam;1
3736;success;2;satisfactory;1
3737;lose;2;tina;1
3738;recommendation;2;grub;1
3739;proper;2;lebanon;1
3740;panel;2;divine;1
3741;beaker;2;noon;1
3742;biehn;2;refer;1
3743;tomb;2;destroys;1
3744;brotherhood;2;sprung;1
3745;topless;2;pinchazo;1
3746;dawson;2;thailand;1
3747;shooting;2;ace;1
3748;pit;2;bong;1
3749;oak;2;chivalry;1
3750;patsy;2;sherpas;1
3751;cpr;2;wade;1
3752;yelp;2;legacy;1
3753;hiker;2;vasoline;1
3754;parole;2;hea;1
3755;appetite;2;hel;1
3756;stationery;2;hem;1
3757;lure;2;bacheloretteâ;1
3758;rise;2;pissy;1
3759;fireplace;2;mice;1
3760;venus;2;mispronouncing;1
3761;disney;2;darker;1
3762;beck;2;ab;1
3763;smokin;2;ag;1
3764;chateau;2;forgot;1
3765;punishment;2;ar;1
3766;strap;2;au;1
3767;meaty;2;youstill;1
3768;muse;2;pedestal;1
3769;excellent;2;jargon;1
3770;mi;2;yoga;1
3771;daft;2;nutcracker;1
3772;bunk;2;introspection;1
3773;jumping;2;blaaaaah;1
3774;harley;2;gershwin;1
3775;jungle;2;terri;1
3776;harlem;2;midget;1
3777;howdy;2;neuter;1
3778;fade;2;dyer;1
3779;detroit;2;sensibility;1
3780;carbonizer;2;indiscretion;1
3781;explode;2;sca;1
3782;poncho;2;anderton;1
3783;millennium;2;andrea;1
3784;gov;2;tt;1
3785;apr;2;alvarez;1
3786;hopeless;2;adani;1
3787;galley;2;countless;1
3788;rank;2;fritz;1
3789;hearing;2;breir;1
3790;toe;2;salesperson;1
3791;serve;2;rootless;1
3792;donkey;2;heist;1
3793;torque;2;laying;1
3794;philistine;2;sane;1
3795;brandon;2;quicker;1
3796;freeway;2;paso;1
3797;pope;2;destitute;1
3798;ocd;2;method;1
3799;announce;2;contrast;1
3800;fluid;2;hash;1
3801;noon;2;smartest;1
3802;hagan;2;mckenzie;1
3803;habib;2;compliance;1
3804;toothbrush;2;periodic;1
3805;jonah;2;atiny;1
3806;legend;2;vin;1
3807;craft;2;vip;1
3808;touchy;2;iglesias;1
3809;beside;2;casket;1
3810;screw;2;petroleum;1
3811;portal;2;riverbank;1
3812;tyson;2;midstream;1
3813;impediment;2;winemaker;1
3814;jean;2;gallon;1
3815;furry;2;booor;1
3816;puppetry;2;glowing;1
3817;rumor;2;clink;1
3818;hunk;2;liberace;1
3819;smarmy;2;refuse;1
3820;plug;2;preciate;1
3821;vengeance;2;leroy;1
3822;entrepreneur;2;hauling;1
3823;cubicle;2;wrench;1
3824;gin;2;davey;1
3825;depot;2;greats;1
3826;francine;2;brit;1
3827;bambi;2;attitude;1
3828;livelihood;2;broadway;1
3829;mapplethorpe;2;smiling;1
3830;henderson;2;alla;1
3831;tubby;2;pronto;1
3832;porn;2;bummer;1
3833;trend;2;croesus;1
3834;entertain;2;lowell;1
3835;tire;2;propose;1
3836;humour;2;shitless;1
3837;shelley;2;hereafter;1
3838;iphone;2;found;1
3839;cashier;2;execs;1
3840;julius;2;signâ;1
3841;pickle;2;eyelash;1
3842;trump;2;cicadas;1
3843;botanist;2;penicillin;1
3844;wagging;2;candlelight;1
3845;rollin;2;malpity;1
3846;worship;2;enjoyment;1
3847;clutch;2;inquirer;1
3848;realise;2;porcelain;1
3849;obsession;2;cockpit;1
3850;sunrise;2;rancick;1
3851;intercourse;2;debby;1
3852;hula;2;sicker;1
3853;schnapps;2;bumper;1
3854;swing;2;castle;1
3855;lasalle;2;clump;1
3856;budweiser;2;glitter;1
3857;district;2;introduction;1
3858;stuck;2;swipe;1
3859;analog;2;zeus;1
3860;circa;2;appreciation;1
3861;holden;2;consult;1
3862;dustbuster;2;vocab;1
3863;alan;2;legs;1
3864;nathan;2;aaa;1
3865;pry;2;kreme;1
3866;pf;2;minimize;1
3867;wanderer;2;defect;1
3868;tornado;2;waft;1
3869;clearer;2;gasket;1
3870;hungry;2;ballerina;1
3871;trot;2;javert;1
3872;tailor;2;plaz;1
3873;picnic;2;singles;1
3874;stanley;2;blackboard;1
3875;ability;2;nasal;1
3876;crystal;2;confluence;1
3877;revivification;2;foyer;1
3878;guitar;2;oyster;1
3879;region;2;seize;1
3880;columnist;2;barren;1
3881;pox;2;despise;1
3882;insist;2;cruiser;1
3883;poo;2;hadnt;1
3884;polo;2;bastion;1
3885;endeavor;2;aaare;1
3886;poll;2;factor;1
3887;runaway;2;bernstein;1
3888;coupe;2;columns;1
3889;gehrig;2;beams;1
3890;nudity;2;sunny;1
3891;andrew;2;resent;1
3892;minister;2;remedy;1
3893;shrieks;2;banner;1
3894;reminder;2;distraction;1
3895;hermit;2;ahhhhh;1
3896;cartoon;2;assistai2t;1
3897;ranch;2;creator;1
3898;inability;2;byron;1
3899;actress;2;migration;1
3900;violent;2;overboard;1
3901;hint;2;ritz;1
3902;ross;2;whadday;1
3903;infestation;2;deactivate;1
3904;buddha;2;compliment;1
3905;slaughter;2;interface;1
3906;thacker;2;sheddirig;1
3907;communication;2;pdq;1
3908;valley;2;pda;1
3909;poet;2;markdown;1
3910;intro;2;celebre;1
3911;tasty;2;darlene;1
3912;heather;2;frosty;1
3913;immunity;2;filth;1
3914;briefly;2;faulkner;1
3915;cove;2;moderation;1
3916;peeks;2;awake;1
3917;ferrari;2;handling;1
3918;musselman;2;straight;1
3919;lining;2;sesame;1
3920;worse;2;forgetting;1
3921;invention;2;kissing;1
3922;colleen;2;dominic;1
3923;sub;2;swim;1
3924;circumstance;2;backing;1
3925;greenville;2;vow;1
3926;sup;2;mott;1
3927;dorsey;2;accura;1
3928;evelyn;2;owes;1
3929;flaw;2;tacoma;1
3930;flag;2;barney;1
3931;pony;2;rasta;1
3932;brown;2;forgiveness;1
3933;niagara;2;snail;1
3934;stash;2;dooler;1
3935;kowolski;2;epithet;1
3936;essence;2;leapt;1
3937;milwaukee;2;necessity;1
3938;avenue;2;woodward;1
3939;harmless;2;abbreviation;1
3940;mastercard;2;fitting;1
3941;attendant;2;aloha;1
3942;sidewalk;2;grapefruit;1
3943;jew;2;relevance;1
3944;deja;2;input;1
3945;temperature;2;capulet;1
3946;option;2;shitty;1
3947;stall;2;blackjack;1
3948;dane;2;patrice;1
3949;dana;2;enmarty;1
3950;inconvenience;2;crescendo;1
3951;sandra;2;limb;1
3952;fond;2;palm;1
3953;melody;2;greener;1
3954;grotesque;2;pale;1
3955;freedman;2;momentary;1
3956;dumb;2;twinkle;1
3957;prescription;2;behave;1
3958;roman;2;newcomb;1
3959;distress;2;zit;1
3960;cabarrus;2;bu;1
3961;java;2;br;1
3962;reduction;2;hometown;1
3963;whoo;2;hemingway;1
3964;defect;2;appropriate;1
3965;temperament;2;unoriginality;1
3966;instructor;2;span;1
3967;batch;2;tasting;1
3968;moustache;2;submit;1
3969;rip;2;poster;1
3970;rib;2;observation;1
3971;viola;2;cig;1
3972;cheer;2;charmer;1
3973;intersection;2;labrador;1
3974;collect;2;chad;1
3975;yorker;2;raging;1
3976;retro;2;lanvin;1
3977;palmer;2;cowboys;1
3978;tuppence;2;influence;1
3979;sporty;2;chaz;1
3980;firing;2;smidge;1
3981;aaaaahhhhhhhhh;2;retract;1
3982;curtsy;2;tart;1
3983;crane;2;trouser;1
3984;penguin;2;dos;1
3985;parlor;2;lang;1
3986;nice;2;consumer;1
3987;glooph;2;texter;1
3988;nash;2;menace;1
3989;breach;2;rescuer;1
3990;cozy;2;cobalt;1
3991;tranq;2;freakin;1
3992;deputy;2;sent;1
3993;kym;2;abduction;1
3994;equity;2;wipe;1
3995;infection;2;tri;1
3996;duster;2;harbor;1
3997;templemead;2;eve;1
3998;tar;2;leonardo;1
3999;sip;2;rack;1
4000;brian;2;copter;1
4001;tenure;2;pajamas;1
4002;jailhouse;2;victor;1
4003;flea;2;sweaty;1
4004;flee;2;richmond;1
4005;nfl;2;punch;1
4006;bombay;2;fifteen;1
4007;tuchman;2;crocker;1
4008;anyhow;2;vinegar;1
4009;transistor;2;shabbat;1
4010;boring;2;screech;1
4011;probe;2;survey;1
4012;beatin;2;defeat;1
4013;clasp;2;maker;1
4014;redgick;2;escalade;1
4015;dorothy;2;extricate;1
4016;debate;2;sienna;1
4017;nearer;2;workeditworkedit;1
4018;cube;2;eleven;1
4019;workin;2;yardstick;1
4020;watching;2;benz;1
4021;presley;2;montecito;1
4022;closer;2;potential;1
4023;identification;2;reproduce;1
4024;andromeda;2;bent;1
4025;exam;2;rode;1
4026;amigo;2;pelvis;1
4027;puberty;2;trumpet;1
4028;layer;2;merlot;1
4029;refi;2;cristal;1
4030;whore;2;testimony;1
4031;buddhism;2;platt;1
4032;samson;2;manpower;1
4033;banging;2;robot;1
4034;humidor;2;element;1
4035;keefe;2;allow;1
4036;nicky;2;classy;1
4037;dancer;2;featherfluffy;1
4038;growth;2;houston;1
4039;meatloaf;2;mute;1
4040;testosterone;2;warren;1
4041;extension;2;chosen;1
4042;carrier;2;imperfection;1
4043;emperor;2;meantime;1
4044;owl;2;attachment;1
4045;owe;2;nerdville;1
4046;registration;2;earn;1
4047;hiiii;2;cuse;1
4048;kidding;2;cush;1
4049;distract;2;ecstacy;1
4050;maroon;2;wrangler;1
4051;juno;2;bicuspid;1
4052;squeal;2;beneath;1
4053;nunnery;1;hatchett;1
4054;hanging;1;beginner;1
4055;aggression;1;lithographs;1
4056;videoed;1;wander;1
4057;outwit;1;shannon;1
4058;immature;1;henhouse;1
4059;flicking;1;borderline;1
4060;dell;1;boutique;1
4061;crenshaw;1;fuckmeat;1
